County_FIPS,SVI_county,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
8067,0.767676768,0.024242424,0.423832022,0.032675239,0.217492748,0,25,33.33333333,50,66.66666667,83.33333333,100,100,0,25,41.66666667,66.66666667,66.66666667,83.33333333,100,100,0,0,0,0,0,41.66666667,100,100,0,25,41.66666667,66.66666667,66.66666667,83.33333333,100,100
8069,0.505050505,0.022222222,0.395638064,0.013693602,0.30859769,0,45.45454545,45.45454545,45.45454545,45.45454545,72.72727273,100,100,0,45.45454545,45.45454545,45.45454545,45.45454545,72.72727273,100,100,0,0,0,0,0,0,100,100,0,45.45454545,45.45454545,45.45454545,45.45454545,72.72727273,100,100
8071,0.161616162,0.002020202,0.016922292,0.002715853,0.041248086,0,0,0,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,100
8073,0.515151515,0.002020202,0.04174748,0.012239159,0.031924544,0,0,0,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100
8075,0.01010101,0.01010101,0.002985843,0,0.116447884,0,0,0,0,20,40,80,100,0,0,0,0,20,40,80,100,0,0,0,0,0,0,0,100,0,0,0,0,20,40,80,100
8077,0.323232323,0.002020202,0.022093785,0.009018248,0.0269268,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,100,100,100,100,100
8079,0.303030303,0.016161616,0.117056118,0.012078832,0.152172954,0,25,37.5,50,50,62.5,75,100,0,25,37.5,50,50,75,87.5,100,0,0,0,0,0,0,62.5,100,0,25,37.5,50,50,75,87.5,100
8081,0.222222222,0.014141414,0.104236531,0.006223368,0.184782941,0,0,0,0,28.57142857,71.42857143,100,100,0,0,0,0,28.57142857,85.71428571,100,100,0,0,0,0,0,0,0,100,0,0,0,0,28.57142857,85.71428571,100,100
8083,0.333333333,0.022222222,0.156196993,0.015143772,0.184596446,0,0,0,18.18181818,36.36363636,63.63636364,81.81818182,100,0,0,0,27.27272727,45.45454545,81.81818182,90.90909091,100,0,0,0,0,0,0,100,100,0,0,0,27.27272727,45.45454545,81.81818182,90.90909091,100
8085,0.191919192,0.008080808,0.039602207,0.0070227,0.081288741,0,0,0,25,50,75,75,100,0,0,25,25,50,75,100,100,0,0,0,0,0,0,0,100,0,0,25,25,50,75,100,100
8087,0.707070707,0.006060606,0.077668785,0.037869127,0.043272609,0,0,66.66666667,66.66666667,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100,0,0,0,0,0,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100
8089,0.414141414,0.018181818,0.29354532,0.010066164,0.279226036,0,0,33.33333333,44.44444444,44.44444444,66.66666667,100,100,0,0,33.33333333,44.44444444,44.44444444,100,100,100,0,0,0,0,0,0,44.44444444,100,0,0,33.33333333,44.44444444,44.44444444,100,100,100
8091,0.383838384,0.012121212,0.175651479,0.009619233,0.180273887,0,0,0,33.33333333,50,66.66666667,66.66666667,100,0,0,0,33.33333333,50,66.66666667,100,100,0,0,0,0,0,0,33.33333333,100,0,0,0,33.33333333,50,66.66666667,100,100
8093,0.262626263,0.004040404,0.055410963,0.004587507,0.083116445,0,0,0,0,0,100,100,100,0,0,0,0,50,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,50,100,100,100
8095,0.101010101,0.01010101,0.022736034,0.004101405,0.088670533,0,0,0,40,60,100,100,100,0,0,0,40,80,100,100,100,0,0,0,0,0,0,0,100,0,0,0,40,80,100,100,100
8097,0.343434343,0.012121212,0.077515352,0.017725184,0.088914669,0,16.66666667,16.66666667,33.33333333,33.33333333,66.66666667,66.66666667,100,0,16.66666667,33.33333333,33.33333333,33.33333333,66.66666667,83.33333333,100,0,0,0,0,0,0,100,100,0,16.66666667,33.33333333,33.33333333,33.33333333,66.66666667,83.33333333,100
8099,0.636363636,0.022222222,0.13843954,0.063325044,0.085700668,9.090909091,18.18181818,45.45454545,63.63636364,63.63636364,72.72727273,90.90909091,100,18.18181818,27.27272727,54.54545455,63.63636364,63.63636364,90.90909091,100,100,0,0,0,0,0,100,100,100,18.18181818,27.27272727,54.54545455,63.63636364,63.63636364,90.90909091,100,100
8101,0.919191919,0.016161616,0.296792118,0.044722296,0.127196622,25,50,75,75,87.5,100,100,100,37.5,62.5,75,87.5,87.5,100,100,100,0,0,0,0,0,100,100,100,37.5,62.5,75,87.5,87.5,100,100,100
8103,0.484848485,0.014141414,0.120391148,0.026705275,0.097817808,0,42.85714286,57.14285714,71.42857143,71.42857143,71.42857143,100,100,0,42.85714286,57.14285714,71.42857143,71.42857143,71.42857143,100,100,0,0,0,0,0,0,100,100,0,42.85714286,57.14285714,71.42857143,71.42857143,71.42857143,100,100
8105,0.121212121,0.004040404,0.017340372,0.003014757,0.056356209,0,0,0,0,0,50,100,100,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,100,0,0,0,0,50,50,100,100
8107,0.282828283,0.008080808,0.054753016,0.011224196,0.076263129,0,0,0,0,25,50,75,100,0,0,0,25,50,75,100,100,0,0,0,0,0,0,50,100,0,0,0,25,50,75,100,100
8109,0.929292929,0.01010101,0.098145472,0.086708085,0.041605146,0,20,40,40,80,80,100,100,0,20,40,60,80,80,100,100,0,0,0,0,20,100,100,100,0,20,40,60,80,80,100,100
8111,0.686868687,0.004040404,0.1165841,0.015675317,0.06686441,0,0,0,0,50,50,100,100,0,0,0,0,50,50,100,100,0,0,0,0,0,0,100,100,0,0,0,0,50,50,100,100
8113,0.050505051,0.014141414,0.016232727,0.001838262,0.126615272,0,28.57142857,28.57142857,42.85714286,42.85714286,42.85714286,100,100,28.57142857,28.57142857,28.57142857,42.85714286,42.85714286,57.14285714,100,100,0,0,0,0,0,0,0,100,28.57142857,28.57142857,28.57142857,42.85714286,42.85714286,57.14285714,100,100
8115,0.878787879,0.002020202,0.028870689,0.052586292,0.012942033,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,100,100,100,100
8117,0.494949495,0.018181818,0.09787151,0.044232962,0.077897732,0,11.11111111,55.55555556,66.66666667,77.77777778,100,100,100,0,33.33333333,55.55555556,66.66666667,77.77777778,100,100,100,0,0,0,0,0,100,100,100,0,33.33333333,55.55555556,66.66666667,77.77777778,100,100,100
8119,0.292929293,0.006060606,0.042866902,0.011543397,0.057648593,0,0,0,33.33333333,33.33333333,66.66666667,66.66666667,100,0,0,0,33.33333333,33.33333333,66.66666667,100,100,0,0,0,0,0,0,66.66666667,100,0,0,0,33.33333333,33.33333333,66.66666667,100,100
8121,0.252525253,0.026262626,0.22529761,0.006942112,0.351464271,0,0,0,69.23076923,69.23076923,69.23076923,100,100,0,0,0,69.23076923,69.23076923,100,100,100,0,0,0,0,0,0,0,100,0,0,0,69.23076923,69.23076923,100,100,100
8123,0.454545455,0.014141414,0.263920226,0.010504329,0.228730863,0,0,0,28.57142857,57.14285714,57.14285714,85.71428571,100,0,0,0,42.85714286,57.14285714,57.14285714,85.71428571,100,0,0,0,0,0,0,57.14285714,100,0,0,0,42.85714286,57.14285714,57.14285714,85.71428571,100
8125,0.626262626,0.002020202,0.058109984,0.01301581,0.036553054,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,100
9001,0.797979798,0.052525253,0.352439529,0.092605021,0.173989135,11.53846154,38.46153846,50,69.23076923,69.23076923,69.23076923,92.30769231,100,23.07692308,38.46153846,53.84615385,69.23076923,69.23076923,80.76923077,92.30769231,100,0,0,0,0,69.23076923,100,100,100,23.07692308,38.46153846,53.84615385,69.23076923,69.23076923,80.76923077,92.30769231,100
9003,0.585858586,0.012121212,0.184360652,0.021763012,0.123966645,0,33.33333333,33.33333333,66.66666667,83.33333333,100,100,100,0,33.33333333,50,66.66666667,100,100,100,100,0,0,0,0,0,0,100,100,0,33.33333333,50,66.66666667,100,100,100,100
9005,0.646464646,0.014141414,0.539919352,0.01038216,0.329013355,0,0,0,57.14285714,85.71428571,100,100,100,0,0,42.85714286,57.14285714,100,100,100,100,0,0,0,0,0,0,57.14285714,100,0,0,42.85714286,57.14285714,100,100,100,100
9007,0.737373737,0.002020202,0.035018228,0.030382266,0.018708369,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,100
9009,0.444444444,0.016161616,0.286484777,0.010575549,0.253929689,0,0,0,37.5,37.5,50,75,100,0,0,0,37.5,50,62.5,87.5,100,0,0,0,0,0,0,37.5,100,0,0,0,37.5,50,62.5,87.5,100
9011,0.353535354,0.056565657,0.288440631,0.023667509,0.321405274,0,0,14.28571429,17.85714286,53.57142857,96.42857143,100,100,0,14.28571429,17.85714286,39.28571429,64.28571429,100,100,100,0,0,0,0,0,0,100,100,0,14.28571429,17.85714286,39.28571429,64.28571429,100,100,100
9013,0.393939394,0.048484848,1,0.007031055,1,0,0,0,41.66666667,45.83333333,70.83333333,100,100,0,0,0,41.66666667,45.83333333,70.83333333,100,100,0,0,0,0,0,0,0,100,0,0,0,41.66666667,45.83333333,70.83333333,100,100
9015,0.868686869,0.092929293,0.311801413,0.219929615,0.141398315,0,10.86956522,39.13043478,47.82608696,58.69565217,71.73913043,84.7826087,100,0,15.2173913,41.30434783,47.82608696,63.04347826,76.08695652,86.95652174,100,0,0,0,100,100,100,100,100,0,15.2173913,41.30434783,47.82608696,63.04347826,76.08695652,86.95652174,100
10001,0.363636364,0.004040404,0.106463761,0.004576769,0.115335741,0,0,0,50,50,50,100,100,0,0,0,50,50,100,100,100,0,0,0,0,0,0,0,100,0,0,0,50,50,100,100,100
10003,0.242424242,0.012121212,0.10754264,0.0061493,0.17475679,0,0,0,0,16.66666667,50,100,100,0,0,0,0,33.33333333,66.66666667,100,100,0,0,0,0,0,0,0,100,0,0,0,0,33.33333333,66.66666667,100,100
10005,0.666666667,0.325252525,0.45452955,0.311138757,0.268585643,3.726708075,17.39130435,28.57142857,36.64596273,51.55279503,72.67080745,85.71428571,100,3.726708075,17.39130435,28.57142857,37.26708075,50.93167702,71.42857143,88.81987578,100,0,85.0931677,100,100,100,100,100,100,3.726708075,17.39130435,28.57142857,37.26708075,50.93167702,71.42857143,88.81987578,100
11001,0.373737374,0.024242424,0.279812571,0.011513951,0.294937575,0,0,0,33.33333333,50,50,100,100,0,0,0,33.33333333,50,58.33333333,100,100,0,0,0,0,0,0,50,100,0,0,0,33.33333333,50,58.33333333,100,100
12001,0.727272727,0.032323232,0.495439201,0.033458217,0.268362901,0,0,25,37.5,37.5,62.5,87.5,100,0,18.75,37.5,37.5,50,68.75,100,100,0,0,0,0,0,37.5,100,100,0,18.75,37.5,37.5,50,68.75,100,100
12003,0.696969697,0.002020202,0.082003937,0.011382222,0.046350051,0,0,0,0,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100
12005,0.828282828,0.012121212,0.291164522,0.027633378,0.138480687,0,0,66.66666667,66.66666667,83.33333333,83.33333333,100,100,0,33.33333333,66.66666667,83.33333333,83.33333333,83.33333333,100,100,0,0,0,0,0,0,100,100,0,33.33333333,66.66666667,83.33333333,83.33333333,83.33333333,100,100
12007,0.606060606,0.006060606,0.183654778,0.01153318,0.119375606,0,0,33.33333333,66.66666667,100,100,100,100,0,0,66.66666667,66.66666667,100,100,100,100,0,0,0,0,0,0,100,100,0,0,66.66666667,66.66666667,100,100,100,100
12009,0.98989899,0.016161616,0.163607871,0.094462759,0.065109255,0,12.5,50,75,87.5,100,100,100,0,25,62.5,75,100,100,100,100,0,0,0,0,100,100,100,100,0,25,62.5,75,100,100,100,100
12011,0.232323232,0.072727273,0.12362142,0.030760388,0.20961893,0,0,16.66666667,22.22222222,55.55555556,63.88888889,72.22222222,100,0,8.333333333,16.66666667,38.88888889,55.55555556,72.22222222,75,100,0,0,0,0,0,8.333333333,100,100,0,8.333333333,16.66666667,38.88888889,55.55555556,72.22222222,75,100
12013,0.565656566,0.028282828,0.26093176,0.033628487,0.181720333,0,35.71428571,64.28571429,85.71428571,85.71428571,85.71428571,100,100,0,50,64.28571429,85.71428571,85.71428571,85.71428571,100,100,0,0,0,0,0,85.71428571,100,100,0,50,64.28571429,85.71428571,85.71428571,85.71428571,100,100
12015,0.858585859,0.004040404,0.195359719,0.014593572,0.089635636,0,0,0,0,50,100,100,100,0,0,0,50,50,100,100,100,0,0,0,0,0,0,100,100,0,0,0,50,50,100,100,100
12017,0.848484848,0.103030303,0.85892797,0.084237748,0.398787986,0,31.37254902,45.09803922,49.01960784,82.35294118,86.2745098,90.19607843,100,1.960784314,33.33333333,45.09803922,50.98039216,84.31372549,88.23529412,90.19607843,100,0,0,0,0,29.41176471,100,100,100,1.960784314,33.33333333,45.09803922,50.98039216,84.31372549,88.23529412,90.19607843,100
12019,0.535353535,0.012121212,0.221696271,0.015008783,0.163134992,0,0,33.33333333,50,83.33333333,100,100,100,0,0,33.33333333,66.66666667,100,100,100,100,0,0,0,0,0,0,100,100,0,0,33.33333333,66.66666667,100,100,100,100
12021,0.212121212,0.012121212,0.123992112,0.003969895,0.230271064,0,0,0,0,66.66666667,66.66666667,83.33333333,100,0,0,0,33.33333333,66.66666667,66.66666667,83.33333333,100,0,0,0,0,0,0,0,100,0,0,0,33.33333333,66.66666667,66.66666667,83.33333333,100
12023,0.898989899,0.038383838,0.973296773,0.030876887,0.426500833,0,0,78.94736842,78.94736842,78.94736842,78.94736842,84.21052632,100,0,0,78.94736842,78.94736842,78.94736842,84.21052632,89.47368421,100,0,0,0,0,0,21.05263158,100,100,0,0,78.94736842,78.94736842,78.94736842,84.21052632,89.47368421,100
12027,0.685714286,0.002024291,0.027454465,0.020303991,0.02854579,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,100,100,100,100,100
12029,0.533333333,0.002024291,0.056981694,0.00583958,0.076174378,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100
12031,0.838095238,0.002024291,0.015818947,0.052816274,0.013457256,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,0,0,100,100,100,100,100,100
12033,0.857142857,0.024291498,0.353778285,0.029593997,0.294272888,0,0,0,66.66666667,75,83.33333333,100,100,0,0,25,66.66666667,83.33333333,100,100,100,0,0,0,0,0,0,100,100,0,0,25,66.66666667,83.33333333,100,100,100
12035,0.495238095,0.002024291,0.02591375,0.011170861,0.037306843,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100
12037,0.476190476,0.018218623,0.032604965,0.074497714,0.048817476,11.11111111,22.22222222,55.55555556,77.77777778,88.88888889,88.88888889,100,100,11.11111111,33.33333333,66.66666667,77.77777778,88.88888889,100,100,100,0,0,0,0,0,0,100,100,11.11111111,33.33333333,66.66666667,77.77777778,88.88888889,100,100,100
12039,0.695238095,0.002024291,0.13291715,0.004224055,0.136307498,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100
12041,0.580952381,0,0,0.002700819,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12043,0.047619048,0.002024291,0.002957486,0.000803329,0.044280685,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100
12045,0.514285714,0.016194332,0.229635689,0.010872553,0.318351729,0,0,0,37.5,37.5,75,87.5,100,0,0,12.5,37.5,62.5,87.5,100,100,0,0,0,0,0,0,0,100,0,0,12.5,37.5,62.5,87.5,100,100
12047,0.342857143,0,0,0.006594059,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12049,0.942857143,0.01417004,0.093772799,0.078990039,0.070909312,14.28571429,42.85714286,57.14285714,57.14285714,57.14285714,71.42857143,85.71428571,100,14.28571429,42.85714286,57.14285714,57.14285714,71.42857143,85.71428571,100,100,0,0,0,0,0,14.28571429,100,100,14.28571429,42.85714286,57.14285714,57.14285714,71.42857143,85.71428571,100,100
12051,0.923809524,0.066801619,0.394188458,0.085050633,0.3042242,18.18181818,21.21212121,30.3030303,60.60606061,75.75757576,93.93939394,100,100,18.18181818,21.21212121,57.57575758,66.66666667,84.84848485,96.96969697,100,100,0,0,0,0,0,60.60606061,100,100,18.18181818,21.21212121,57.57575758,66.66666667,84.84848485,96.96969697,100,100
12053,0.6,0.004048583,0.031930768,0.02676699,0.037942889,0,0,50,50,100,100,100,100,0,0,50,50,100,100,100,100,0,0,0,0,0,0,100,100,0,0,50,50,100,100,100,100
12055,0.314285714,0.01417004,0.038523763,0.021283098,0.08739294,14.28571429,28.57142857,42.85714286,57.14285714,85.71428571,85.71428571,100,100,14.28571429,42.85714286,57.14285714,71.42857143,85.71428571,100,100,100,0,0,0,0,0,0,100,100,14.28571429,42.85714286,57.14285714,71.42857143,85.71428571,100,100,100
12057,0.361904762,0.016194332,0.057272429,0.021696616,0.112829741,0,0,37.5,87.5,100,100,100,100,0,25,75,100,100,100,100,100,0,0,0,0,0,0,100,100,0,25,75,100,100,100,100,100
12059,0.847619048,0,0,0.002287009,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12061,0.59047619,0,0,0.007785448,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12063,0.60952381,0.030364372,0.133796321,0.049536687,0.156504124,13.33333333,80,100,100,100,100,100,100,20,80,100,100,100,100,100,100,0,0,0,0,0,0,100,100,20,80,100,100,100,100,100,100
12065,0.20952381,0,0,0.000799153,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12067,0.485714286,0.010121457,0.092211483,0.015137443,0.135355659,0,20,40,40,60,100,100,100,0,20,40,60,100,100,100,100,0,0,0,0,0,0,100,100,0,20,40,60,100,100,100,100
12069,0.085714286,0.008097166,0.009179106,0.003705631,0.076351828,0,0,25,50,75,100,100,100,0,0,25,75,100,100,100,100,0,0,0,0,0,0,0,100,0,0,25,75,100,100,100,100
12071,0.066666667,0,0,0.001063293,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12073,0.457142857,0,0,0.002611358,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12075,0.885714286,0.026315789,0.285879539,0.042411498,0.230123893,0,0,0,38.46153846,84.61538462,100,100,100,0,0,0,46.15384615,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,46.15384615,100,100,100,100
12077,0.028571429,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12079,0.428571429,0.058704453,0.078519299,0.080749644,0.130624755,3.448275862,6.896551724,55.17241379,62.06896552,65.51724138,79.31034483,89.65517241,100,6.896551724,13.79310345,55.17241379,62.06896552,75.86206897,86.20689655,100,100,0,0,0,0,0,6.896551724,100,100,6.896551724,13.79310345,55.17241379,62.06896552,75.86206897,86.20689655,100,100
12081,0.247619048,0,0,0.001697084,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12083,0.761904762,0.004048583,0.079974604,0.017193403,0.074838263,0,50,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,0,0,0,100,100,0,100,100,100,100,100,100,100
12085,0.238095238,0,0,0.001466484,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12086,0.952380952,0.022267206,0.159090897,0.074643635,0.119098672,36.36363636,63.63636364,63.63636364,72.72727273,72.72727273,90.90909091,90.90909091,100,54.54545455,63.63636364,72.72727273,72.72727273,81.81818182,90.90909091,100,100,0,0,0,0,0,0,100,100,54.54545455,63.63636364,72.72727273,72.72727273,81.81818182,90.90909091,100,100
12087,0.2,0.028340081,0.049454956,0.013386661,0.176299919,0,0,42.85714286,64.28571429,71.42857143,78.57142857,85.71428571,100,0,0,57.14285714,64.28571429,71.42857143,85.71428571,100,100,0,0,0,0,0,0,64.28571429,100,0,0,57.14285714,64.28571429,71.42857143,85.71428571,100,100
12089,0.333333333,0.002024291,0.014009223,0.009343301,0.029964539,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100
12091,0.228571429,0.002024291,0.011796621,0.005168433,0.036796625,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100
12093,0.619047619,0,0,0.006107109,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12095,0.00952381,0.026315789,0.001889927,0.000633095,0.141483785,0,15.38461538,30.76923077,38.46153846,38.46153846,46.15384615,46.15384615,100,0,30.76923077,30.76923077,38.46153846,46.15384615,46.15384615,84.61538462,100,0,0,0,0,0,0,0,100,0,30.76923077,30.76923077,38.46153846,46.15384615,46.15384615,84.61538462,100
12097,0.542857143,0,0,0.00785118,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12099,0.961904762,0.024291498,0.177038413,0.074645206,0.131222323,0,0,25,50,75,83.33333333,100,100,0,8.333333333,25,66.66666667,75,100,100,100,0,0,0,0,0,0,100,100,0,8.333333333,25,66.66666667,75,100,100,100
12101,0.447619048,0,0,0.005762219,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12103,0.171428571,0.004048583,0.01715904,0.00397233,0.071364476,0,0,0,0,50,100,100,100,0,0,0,50,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,50,100,100,100,100
12105,0.904761905,0.016194332,0.226985286,0.034279072,0.178869251,0,25,50,50,62.5,87.5,100,100,0,25,50,50,87.5,100,100,100,0,0,0,0,0,0,100,100,0,25,50,50,87.5,100,100,100
12107,0.40952381,0.008097166,0.052156338,0.015220686,0.090803005,0,0,25,50,75,100,100,100,0,0,25,50,100,100,100,100,0,0,0,0,0,0,100,100,0,0,25,50,100,100,100,100
12109,0.133333333,0.002024291,0.018713181,0.001021806,0.100064761,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100
12111,0.019047619,0.006072874,0.004895938,0.000154407,0.183259912,0,0,0,0,66.66666667,66.66666667,66.66666667,100,0,0,0,66.66666667,66.66666667,66.66666667,100,100,0,0,0,0,0,0,0,100,0,0,0,66.66666667,66.66666667,66.66666667,100,100
12113,0.438095238,0.030364372,0.614463717,0.005474104,1,0,0,0,53.33333333,53.33333333,53.33333333,53.33333333,100,0,0,0,53.33333333,53.33333333,53.33333333,100,100,0,0,0,0,0,0,0,100,0,0,0,53.33333333,53.33333333,53.33333333,100,100
12115,0.657142857,0.004048583,0.069359628,0.014732007,0.075252209,0,0,50,50,50,50,100,100,0,50,50,50,50,100,100,100,0,0,0,0,0,0,50,100,0,50,50,50,50,100,100,100
12117,0.866666667,0.034412955,0.11806955,0.128798094,0.097131054,5.882352941,11.76470588,17.64705882,64.70588235,76.47058824,94.11764706,100,100,11.76470588,11.76470588,35.29411765,70.58823529,82.35294118,100,100,100,0,0,0,0,11.76470588,100,100,100,11.76470588,11.76470588,35.29411765,70.58823529,82.35294118,100,100,100
12119,0.733333333,0,0,0.016764036,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12121,0.266666667,0,0,0.003106502,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12123,0.142857143,0,0,0.000933984,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12125,0.419047619,0,0,0.006781107,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12127,0.723809524,0.113360324,0.372824477,0.093688619,0.367242059,32.14285714,41.07142857,53.57142857,62.5,64.28571429,80.35714286,92.85714286,100,32.14285714,42.85714286,58.92857143,62.5,71.42857143,92.85714286,100,100,0,0,0,0,0,100,100,100,32.14285714,42.85714286,58.92857143,62.5,71.42857143,92.85714286,100,100
