County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_0,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_0,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_0,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_0,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_0,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
6093,0.448275862,19,8,0.02576889,0.008823252,0.029568994,0.002192456,0.055630131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,37.5
8019,0.078125,3,2,0.513582778,0.36190042,0.012899547,0.001211535,0.061917824,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,50,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,50,100,100,100,100
8039,0.015625,10,4,0.517170682,0.361833371,0.001923295,0.000584608,0.046159071,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,50,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,25,100,100,100,100
8047,0.046875,4,2,0.514095336,0.361860191,0.012253698,0.000371431,0.098029587,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100
8051,0.296875,13,6,0.518708355,0.365011465,0.083402508,0.008922501,0.105350536,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,66.66666667,83.33333333,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,66.66666667,83.33333333,100,100,100,100
8057,0.125,6,2,0.515120451,0.362342939,0.14936401,0.000157849,0.448092031,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100
8065,0.65625,10,4,0.517170682,0.36733134,0.267969078,0.009048474,0.153125187,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,75,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100
8067,0.34375,38,17,0.531522296,0.372909766,0.082118897,0.034827428,0.089584251,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,17.64705882,29.41176471,29.41176471,70.58823529,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,11.76470588,29.41176471,70.58823529,100,100,100,100,100
8071,0.90625,3,1,0.513582778,0.364032559,0.049489535,0.023581812,0.020478428,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100
8075,0.75,3,1,0.513582778,0.363630268,0.026775198,0.029890307,0.013387599,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,100,100,100
8077,0.703125,68,29,0.546899026,0.402732893,0.105258222,0.194571711,0.056137718,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,31.03448276,31.03448276,58.62068966,79.31034483,96.55172414,100,100,100,100,0,0,0,0,100,100,100,100,100,31.03448276,31.03448276,58.62068966,75.86206897,96.55172414,100,100,100,100
8083,0.59375,18,8,0.521271143,0.370871495,0.141956054,0.0282596,0.089656455,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,12.5,12.5,50,75,100,100,100,100,100,0,0,0,0,0,100,100,100,100,12.5,12.5,37.5,75,100,100,100,100,100
8085,0.796875,25,11,0.524859047,0.378796615,0.164467626,0.060571591,0.07739653,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,36.36363636,36.36363636,54.54545455,72.72727273,100,100,100,100,100,0,0,0,0,100,100,100,100,100,36.36363636,36.36363636,54.54545455,72.72727273,100,100,100,100,100
8093,0.03125,8,3,0.516145566,0.361913829,0.00417381,0.000862172,0.050085724,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,66.66666667,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,33.33333333,100,100,100,100
8099,0.96875,15,6,0.51973347,0.374170276,0.373434813,0.021413748,0.144555411,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,33.33333333,33.33333333,50,83.33333333,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,33.33333333,83.33333333,100,100,100,100,100
8101,0.875,91,41,0.558687852,0.430034999,0.168674264,0.265893851,0.07228897,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,14.63414634,14.63414634,34.14634146,63.41463415,97.56097561,100,100,100,100,0,0,0,0,100,100,100,100,100,14.63414634,14.63414634,29.26829268,60.97560976,92.68292683,100,100,100,100
8103,0.5,2,1,0.51307022,0.362557494,0.059884225,0.005826581,0.044913169,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100
8119,0.1875,29,13,0.526909277,0.366365843,0.078271623,0.008205746,0.156543245,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,76.92307692,92.30769231,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,15.38461538,84.61538462,100,100,100,100,100
8121,0.4375,0,0,0.512045105,0.361699275,0,0.003768077,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9005,0.25,16,7,0,0.004124656,0.003559668,0.030655937,0,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,71.42857143,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,71.42857143,100,100,100,100,100,100,100
9007,0.375,39,15,0.076923077,0.043079743,0.191339801,0.048359604,0.433758497,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100
9011,0.5,52,21,0.120401338,0.084784601,0.226217067,0.1319126,0.322706136,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,76.19047619,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,76.19047619,100,100,100,100,100,100,100
9015,0.625,26,11,0.033444816,0.04903758,0.376793806,0.061573771,0.454587751,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,90.90909091,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,90.90909091,100,100,100,100,100,100,100
10001,1,229,104,0,0.422193878,1,0.342334231,0.569338088,0,0,0,0,0,73.07692308,100,100,100,0,0,0,41.34615385,100,100,100,100,100,70.19230769,46.15384615,72.11538462,89.42307692,98.07692308,100,100,100,100,0,0,0,41.34615385,100,100,100,100,100,69.23076923,39.42307692,70.19230769,82.69230769,97.11538462,100,100,100,100
12019,0.208955224,1063,447,0.028709731,0.006555766,0.082691592,0.016375651,0.202544341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.606263982,7.606263982,7.606263982,7.606263982,7.606263982,7.829977629,7.829977629,0,0,0,0,0,0,0,0,0,0,0,7.606263982,7.606263982,7.606263982,7.829977629,7.829977629,7.829977629,16.55480984
12033,0.208955224,2841,1210,0.078172815,0.017900742,0.153615304,0.025195236,0.504827828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727272727,2.727272727,2.727272727
12089,0.059701493,438,187,0.011322539,0.000571533,0.021391681,0.000783614,0.231297312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,0.455223881,2046,830,0.056056307,0.028214315,0.139545418,0.092959032,0.109672714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,0.014925373,1108,468,0.029961609,0.000278018,0,0.000258942,0.172949978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.24786325,13.24786325
12113,0.104477612,1035,448,0.027930785,0.003075066,0.048121522,0.006046606,0.28513612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13015,0.245283019,335,130,0.077244259,0.04367028,0.104073401,0.056163622,0.23898164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692307692,7.692307692,16.15384615,25.38461538,26.15384615,33.84615385,53.07692308,53.84615385,53.84615385,0,0,0,0,0,0,0,0,0,7.692307692,7.692307692,16.15384615,25.38461538,33.84615385,42.30769231,53.07692308,53.84615385,53.84615385
13039,0.220125786,182,78,0.041753653,0.021167969,0.110297891,0.025365746,0.294616642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61538462,34.61538462,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35897436,34.61538462,50,58.97435897
13045,0.364779874,492,209,0.113662723,0.095669271,0.224970124,0.093859654,0.374127352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.83253589,29.66507177,29.66507177,30.14354067,42.58373206,62.20095694,72.72727273,0,0,0,0,0,0,0,0,0,7.177033493,0,14.83253589,29.66507177,29.66507177,34.92822967,53.58851675,68.42105263,73.20574163
13047,0.018867925,62,26,0.013917884,0.000383161,0.000149924,0.002282057,0.025827158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13057,0.062893082,574,242,0.132683832,0.0190505,0.01936066,0.033416675,0.176151058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.024793388,4.132231405,7.438016529,16.11570248,19.4214876,19.4214876,19.4214876,19.4214876,19.83471074,0,0,0,0,0,0,0,0,0,7.024793388,7.024793388,7.438016529,16.11570248,19.4214876,19.4214876,19.4214876,19.4214876,19.83471074
13073,0.050314465,587,245,0.135699374,0.015541551,0.026548793,0.01601738,0.340006225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571428571,0,8.571428571,8.979591837,8.979591837,8.979591837,14.28571429,21.63265306,22.04081633,0,0,0,0,0,0,0,0,0,8.571428571,8.571428571,8.979591837,8.979591837,14.28571429,17.14285714,21.63265306,22.04081633,22.04081633
13077,0.094339623,225,94,0.051728137,0.011101588,0.019427525,0.029050374,0.094240592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82978723,13.82978723,13.82978723,14.89361702,19.14893617,19.14893617,19.14893617,20.21276596,20.21276596,0,0,0,0,0,0,0,0,0,13.82978723,13.82978723,13.82978723,14.89361702,19.14893617,19.14893617,19.14893617,20.21276596,20.21276596
13085,0.037735849,43,17,0.009510554,0.000625158,0.006892699,0.001500523,0.104991156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,0.044025157,211,94,0.048480631,0.004722292,0.010447754,0.010425203,0.137512557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115,0.685534591,238,96,0.054743679,0.086950676,0.232787828,0.147492403,0.173955719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.04166667,34.375,43.75,47.91666667,57.29166667,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79166667,33.33333333,34.375,43.75,46.875
13123,0.286163522,163,69,0.037346323,0.024685321,0.225933387,0.018584924,0.498846611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63768116,55.07246377,55.07246377,56.52173913,56.52173913,56.52173913,56.52173913,0,0,0,0,0,0,0,0,0,24.63768116,23.1884058,55.07246377,56.52173913,56.52173913,56.52173913,56.52173913,56.52173913,56.52173913
13127,0.490566038,627,243,0.144977963,0.164134106,0.48880892,0.091345216,0.644115626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27983539,24.27983539,33.33333333,33.33333333,43.62139918,55.96707819,71.60493827,71.60493827,72.01646091,0,0,0,0,0,0,0,0,0,24.27983539,24.27983539,33.33333333,43.62139918,60.08230453,71.60493827,71.60493827,76.13168724,76.54320988
13143,0.229559748,48,19,0.010670378,0.005646584,0.049712283,0.014314024,0.091078206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63157895,73.68421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63157895
13145,0.075471698,125,51,0.028531663,0.004799597,0.037241143,0.005145381,0.304163425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.45098039
13147,0.301886792,70,31,0.015773602,0.011051172,0.123934176,0.016745583,0.227832049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03225806,48.38709677,48.38709677,51.61290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03225806,48.38709677,48.38709677,51.61290323
13153,0.377358491,399,170,0.092090002,0.08022183,0.143937124,0.127117977,0.205907365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.294117647,0,5.882352941,15.88235294,20.58823529,24.70588235,33.52941176,33.52941176,36.47058824,0,0,0,0,0,0,0,0,0,0,0,5.882352941,15.88235294,15.88235294,24.70588235,28.82352941,33.52941176,35.88235294
13157,0.125786164,170,73,0.038970077,0.011185615,0.045911377,0.017934929,0.203291424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91780822,30.1369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91780822,36.98630137
13169,0.100628931,73,32,0.016469497,0.003683724,0.036620893,0.005898265,0.205945265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875
13187,0.157232704,56,22,0.012526096,0.00446349,0.03505211,0.010694338,0.099082763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72727273,22.72727273,54.54545455,54.54545455,54.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72727273,54.54545455,54.54545455,54.54545455
13207,0.238993711,97,43,0.02203665,0.012146878,0.129247432,0.013886116,0.322377486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93023256,20.93023256,20.93023256,37.20930233,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93023256,20.93023256,20.93023256,37.20930233,55.81395349
13211,0.088050314,48,22,0.010670378,0.002016637,0.03434859,0.003072874,0.227090122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636
13227,0.150943396,65,29,0.014613779,0.00500126,0.046717293,0.009869669,0.161373266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13231,0.012578616,36,16,0.007886801,0,0.001440967,0,0.147600785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13233,0.534591195,163,65,0.037346323,0.046325519,0.286484005,0.049104353,0.314890737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84615385,29.23076923,29.23076923,29.23076923,29.23076923,72.30769231,72.30769231,0,0,0,0,0,0,0,0,0,0,0,0,29.23076923,29.23076923,29.23076923,29.23076923,44.61538462,72.30769231
13295,0.308176101,63,25,0.014149849,0.010133602,0.036325606,0.04678477,0.018679987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,16
13297,0.06918239,159,67,0.036418464,0.005636501,0.015384936,0.01339631,0.112626992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.955223881,10.44776119,16.41791045,16.41791045,23.88059701,23.88059701,0,0,0,0,0,0,0,0,0,0,0,0,8.955223881,8.955223881,16.41791045,16.41791045,23.88059701,23.88059701
13299,0.427672956,313,131,0.072141035,0.071294849,0.542169767,0.033439561,0.83841306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03053435,38.93129771,38.93129771,38.93129771,56.48854962,0,0,0,0,0,0,0,0,0,0,0,16.03053435,38.93129771,38.93129771,69.46564885,85.49618321,93.12977099,93.89312977
13311,0.056603774,66,29,0.014845743,0.001754474,0.01722501,0.00314386,0.176674267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03448276,31.03448276,31.03448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03448276,31.03448276,31.03448276
16001,0.204545455,2731,1155,1,0.465092669,0.159660624,0.511123413,0.689516949,21.64502165,14.54545455,29.09090909,43.63636364,58.18181818,72.72727273,87.27272727,100,100,0,0,0,0,0,3.722943723,18.26839827,32.81385281,47.35930736,0,0,2.251082251,4.415584416,7.0995671,7.0995671,7.0995671,12.64069264,20.43290043,0,0,0,0,0,3.722943723,18.26839827,32.81385281,47.35930736,0.519480519,0,5.281385281,7.0995671,7.0995671,8.917748918,19.22077922,24.24242424,30.21645022
16017,0.431818182,60,23,0.283914209,0.174901883,0.070097175,0.103141514,0.143395839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39130435,21.73913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16021,0.340909091,14,6,0.271581769,0.16338785,0.053389635,0.021840367,0.138342405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,0.295454545,-999,-999,0,0,0,0.004082928,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16025,0.045454545,0,0,0.267828418,0.160787907,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16039,0.681818182,50,20,0.281233244,0.179358928,0.155511895,0.100782627,0.201480023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,30
16045,0.659090909,62,26,0.284450402,0.183048371,0.302938759,0.062763017,0.406019112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23076923,73.07692308,73.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23076923,73.07692308
16055,0.272727273,601,246,0.428954424,0.250077379,0.131664842,0.234562407,0.426459906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2601626,24.79674797,24.79674797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19512195,12.60162602,24.79674797,34.14634146
16069,0.772727273,10,4,0.270509383,0.164997338,0.023203746,0.173677685,0.02652582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16085,0.159090909,15,7,0.271849866,0.162087878,0.032276007,0.009048194,0.179213778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,0.352941176,151,69,0.025170862,0.009341763,0.357116835,0.004654959,0.595194725,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,13.04347826,13.04347826,17.39130435,31.88405797,75.36231884,100,100,100,100,0,0,0,0,0,100,100,100,100,13.04347826,13.04347826,27.53623188,65.2173913,100,100,100,100,100
17007,0.794117647,39,16,0.006501084,0.00542874,0.230884602,0.008505043,0.171025631,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,62.5,62.5,81.25,100,100,100,100,100,100,0,0,0,0,0,100,100,100,100,62.5,62.5,81.25,100,100,100,100,100,100
17011,0.441176471,22,10,0.003667278,0.001701314,0.128740901,0.002899909,0.171654534,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,50,80,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,50,80,100,100,100,100
17013,0.245098039,1,0,0.000166694,4.30E-05,0,0.00017486,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17015,0.225490196,4,2,0.000666778,0.000158102,0.030167559,0.000596193,0.078697981,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,50,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,50,100,100,100,100
17021,0.264705882,9,4,0.00150025,0.000417595,0.031037284,0.001706015,0.068971743,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,25,75,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,25,75,100,100,100,100
17023,0.382352941,36,12,0.006001,0.002412773,0.282230361,0.001154109,0.434200556,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,58.33333333,58.33333333,91.66666667,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,58.33333333,83.33333333,100,100,100,100,100
17027,0.303921569,29,13,0.004834139,0.001544931,0.102281546,0.002237391,0.197964282,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,23.07692308,23.07692308,38.46153846,69.23076923,84.61538462,100,100,100,100,0,0,0,0,0,100,100,100,100,30.76923077,30.76923077,38.46153846,69.23076923,84.61538462,100,100,100,100
17029,0.656862745,70,33,0.011668611,0.008059763,0.408130702,0.006776545,0.365490181,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,15.15151515,15.15151515,36.36363636,69.6969697,100,100,100,100,100,0,0,0,0,0,100,100,100,100,15.15151515,15.15151515,51.51515152,69.6969697,100,100,100,100,100
17035,0.176470588,20,7,0.003333889,0.00061866,0.110750115,0.000321149,0.36916705,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,28.57142857,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,57.14285714,100,100,100,100,100
17039,0.215686275,9,3,0.00150025,0.000340263,0.039290612,0.000631716,0.107156215,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,33.33333333,66.66666667,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,33.33333333,66.66666667,100,100,100,100
17045,0.490196078,15,5,0.002500417,0.001288875,0.136125207,0.001665975,0.163350248,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,20,20,40,60,80,100,100,100,100,0,0,0,0,0,100,100,100,100,20,20,40,60,80,100,100,100,100
17047,0.323529412,3,1,0.000500083,0.000170131,0.048432457,0.000358967,0.088059013,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100
17049,0.333333333,23,9,0.003833972,0.001343867,0.085512378,0.002228406,0.150904196,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,22.22222222,44.44444444,66.66666667,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,22.22222222,44.44444444,66.66666667,100,100,100,100
17053,0.421568627,3,1,0.000500083,0.000221686,0.030650097,0.001072221,0.042767577,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100
