County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
26075,0.7951807228915663,62.0,23.0,0.050778050778050775,0.04037772712471508,0.07156711878425585,0.07170113376229055,0.08891672333801484,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,39.130434782608695,86.95652173913044,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34.78260869565217,82.6086956521739,100.0,100.0,100.0,100.0,100.0,100.0
26079,0.6265060240963856,9.0,3.0,0.007371007371007371,0.00461798052159498,0.06692785904459406,0.006167975831939948,0.10554008541647524,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26087,0.3373493975903614,30.0,12.0,0.02457002457002457,0.008288682987478167,0.028540529928573814,0.016849951264230993,0.08358298050510904,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,8.333333333333332,75.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,8.333333333333332,75.0,100.0,100.0,100.0,100.0,100.0,100.0
26091,0.5,63.0,26.0,0.051597051597051594,0.025798525798525797,0.08209204105241562,0.02791112936823214,0.1622059606336887,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,30.76923076923077,73.07692307692307,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,30.76923076923077,73.07692307692307,100.0,100.0,100.0,100.0,100.0,100.0
26093,0.012048192771084338,39.0,16.0,0.03194103194103194,0.00038483171013291496,0.0006359914678628067,0.0012455988616764694,0.052151300364750144,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,6.25,18.75,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,6.25,18.75,100.0,100.0,100.0,100.0,100.0,100.0
26099,0.5421686746987951,449.0,189.0,0.3677313677313677,0.19937242828809093,0.07335060240656106,0.26736261193404814,0.1336610977186224,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.1957671957672,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39.682539682539684,83.5978835978836,100.0,100.0,100.0,100.0,100.0,100.0,67.1957671957672,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.21164021164021,83.06878306878306,100.0,100.0,100.0,100.0,100.0,100.0
26103,0.24096385542168675,25.0,9.0,0.020475020475020474,0.00493373987349891,0.020146261794534156,0.009114203080361087,0.08259967335759005,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,11.11111111111111,55.55555555555556,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,11.11111111111111,55.55555555555556,100.0,100.0,100.0,100.0,100.0,100.0
26105,0.4578313253012048,24.0,9.0,0.019656019656019656,0.008999141529262011,0.08870946457215802,0.007464358505915069,0.19142568670834098,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,77.77777777777779,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,77.77777777777779,100.0,100.0,100.0,100.0,100.0,100.0
26107,0.7108433734939759,11.0,5.0,0.009009009009009009,0.006403994355801584,0.05108536894774909,0.017417164857415825,0.07100000430026145,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0
26109,0.2891566265060241,29.0,12.0,0.02375102375102375,0.006867765903910482,0.09286876944232225,0.003770657020223148,0.3173016289279344,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,41.66666666666667,83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0
26111,0.20481927710843373,15.0,7.0,0.012285012285012284,0.002516207335484444,0.010691518304003214,0.00965345958291222,0.051570852995780216,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,71.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,71.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0
26113,0.5542168674698795,9.0,4.0,0.007371007371007371,0.004085136615257097,0.09186584394413912,0.004678116683415384,0.163760852248248,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26115,0.1686746987951807,54.0,22.0,0.044226044226044224,0.007459814688730351,0.015414626477331593,0.014292496535769656,0.09028566936722791,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,22.727272727272727,63.63636363636363,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,22.727272727272727,68.18181818181817,100.0,100.0,100.0,100.0,100.0,100.0
26117,0.7590361445783133,36.0,13.0,0.029484029484029485,0.022379444066191054,0.09707472532554962,0.02719627059661868,0.1263512297888106,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,69.23076923076923,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,69.23076923076923,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26121,0.8554216867469879,116.0,49.0,0.095004095004095,0.08126856319627403,0.1506265681215259,0.08399893600251883,0.1739630786755651,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.89795918367347,91.83673469387756,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.816326530612244,91.83673469387756,100.0,100.0,100.0,100.0,100.0,100.0
26123,0.8433734939759037,32.0,13.0,0.02620802620802621,0.022103154633275116,0.14161799844678627,0.023008336726445363,0.16589536960909249,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,84.61538461538461,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,84.61538461538461,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26127,0.9879518072289156,114.0,43.0,0.09336609336609336,0.09224120067493562,1.0,0.014774121893571848,1.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.34883720930233,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.34883720930233,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26133,0.8795180722891566,20.0,8.0,0.01638001638001638,0.014406520430616816,0.18833343880719222,0.011557325826230872,0.21155262989301044,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,87.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,87.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26137,0.42168674698795183,3.0,1.0,0.002457002457002457,0.0010360853734347711,0.010748127419867488,0.005797351137145599,0.025181327097975253,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26139,0.3493975903614458,250.0,103.0,0.20475020475020475,0.07153922816573419,0.07878908934915324,0.05630132575027406,0.2227829422976057,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.980582524271846,75.72815533980582,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37.86407766990291,78.64077669902912,100.0,100.0,100.0,100.0,100.0,100.0
26145,0.9759036144578314,128.0,54.0,0.10483210483210484,0.1023060300168734,0.16998965661965074,0.1067706943145853,0.17208829435569578,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,88.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.88888888888889,87.03703703703704,100.0,100.0,100.0,100.0,100.0,100.0
26147,0.39759036144578314,54.0,20.0,0.044226044226044224,0.017583848909150115,0.030988800456462205,0.035976117270548495,0.07700247386151214,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,70.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0
26149,0.8313253012048193,61.0,24.0,0.049959049959049956,0.041532222255113826,0.2037349900328713,0.028699304532654988,0.24211984322747024,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,87.5,100.0,100.0,100.0,100.0,100.0,100.0,58.333333333333336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,54.166666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26151,0.6626506024096386,9.0,3.0,0.007371007371007371,0.004884402474763921,0.02987697538208048,0.015523059996121713,0.0445438542060109,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26155,0.04819277108433735,12.0,5.0,0.009828009828009828,0.0004736390278558954,0.002187686038093629,0.0018303925191942155,0.044847563780919385,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0
26157,0.5,16.0,7.0,0.013104013104013105,0.006552006552006552,0.04087217158119828,0.01507292142280372,0.08075947155803034,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0
26159,0.927710843373494,43.0,18.0,0.03521703521703522,0.03267122544230978,0.1379529408098002,0.03960339757932501,0.14691092397926775,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,88.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,100.0
26165,0.4819277108433735,25.0,8.0,0.020475020475020474,0.00986747974699782,0.07240671912398751,0.009016110425678616,0.1484337742041744,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,37.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27003,0.42528735632183906,334.0,140.0,0.4753922967189729,0.1431837689052002,0.07402333125138516,0.14638038799127728,0.14804666250277032,-0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0,29.28571428571429,45.714285714285715,72.85714285714285,100.0,100.0,100.0,100.0,-0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,6.428571428571428,29.28571428571429,46.42857142857143,72.85714285714285,100.0,100.0,100.0,100.0
27005,0.6666666666666666,13.0,7.0,0.3609129814550642,0.05732234291295469,0.05968481139179626,0.02213994038458747,0.07614958694815384,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,14.285714285714285,28.57142857142857,57.14285714285714,85.71428571428571,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,14.285714285714285,28.57142857142857,57.14285714285714,85.71428571428571,100.0,100.0,100.0,100.0
27015,0.13793103448275862,19.0,9.0,0.3630527817403709,0.05343031343416107,0.021268708318012194,0.0032543339438452,0.13115703462774184,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,33.33333333333333,55.55555555555556,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,33.33333333333333,55.55555555555556,100.0,100.0,100.0,100.0
27017,0.5517241379310345,11.0,5.0,0.3601997146932953,0.055650102110279105,0.03352750612176612,0.01925614608417976,0.051688238604389425,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,40.0,60.0,80.0,80.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,40.0,60.0,80.0,80.0,100.0,100.0,100.0,100.0
27023,0.735632183908046,5.0,2.0,0.35805991440798857,0.0541110486281706,0.052914463172581416,0.00856902428828812,0.06118234804329725,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0
27025,0.14942528735632185,16.0,7.0,0.3619828815977175,0.05328232752241986,0.008255572253233373,0.007916939736835783,0.04699325744148227,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,14.285714285714285,57.14285714285714,57.14285714285714,85.71428571428571,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,14.285714285714285,57.14285714285714,57.14285714285714,85.71428571428571,100.0,100.0,100.0,100.0
27029,0.9425287356321839,8.0,4.0,0.3591298145506419,0.0565972119454228,0.1848020512568856,0.008043881234524477,0.16677258284157967,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0
27033,0.7931034482758621,9.0,4.0,0.3594864479315264,0.05633823659987569,0.12049795134564746,0.008751779908961293,0.1292296869504045,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,25.0,75.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0
27035,0.27586206896551724,14.0,6.0,0.36126961483594866,0.05422943735756356,0.01119631259166143,0.017278992064668396,0.0345219638242894,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,16.666666666666664,33.33333333333333,50.0,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,66.66666666666666,100.0,100.0,100.0,100.0,16.666666666666664,33.33333333333333,50.0,66.66666666666666,100.0,100.0,100.0,100.0
27041,0.12643678160919541,13.0,6.0,0.3609129814550642,0.052801373309260956,0.008807920895655758,0.004470967802183619,0.05925328602532054,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,16.666666666666664,33.33333333333333,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,16.666666666666664,33.33333333333333,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0
27043,0.2988505747126437,9.0,3.0,0.3594864479315264,0.05347470920768343,0.027868412453904683,0.003924377074194484,0.07931778929188255,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0
27045,0.3563218390804598,9.0,4.0,0.3594864479315264,0.053807677509101134,0.02947353711428779,0.007188072283610725,0.0703561853695902,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
27047,0.8735632183908046,28.0,12.0,0.36626248216833096,0.06748897504957528,0.1483311523539526,0.026257779813159403,0.144427700976217,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,41.66666666666667,58.333333333333336,83.33333333333334,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,41.66666666666667,58.333333333333336,83.33333333333334,100.0,100.0,100.0,100.0
27049,0.5172413793103449,18.0,7.0,0.36269614835948644,0.057736703465830055,0.033838899808131914,0.02351882857797576,0.05564619079559469,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,14.285714285714285,28.57142857142857,71.42857142857143,85.71428571428571,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,14.285714285714285,28.57142857142857,71.42857142857143,85.71428571428571,100.0,100.0,100.0,100.0
27051,0.2413793103448276,24.0,11.0,0.36483594864479313,0.05547251901618966,0.19314310942805388,0.0012266222488868162,0.6805995284607612,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
27055,0.011494252873563218,8.0,3.0,0.3591298145506419,0.051802468405007844,0.0007980814764290092,1.7582303910533568e-05,0.059058029255746665,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,66.66666666666666,100.0,100.0,100.0,100.0
27059,0.3103448275862069,19.0,7.0,0.3630527817403709,0.055539112676473205,0.024076549993828182,0.011803370048764212,0.06598758146456611,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,28.57142857142857,28.57142857142857,42.857142857142854,85.71428571428571,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,28.57142857142857,28.57142857142857,42.857142857142854,85.71428571428571,100.0,100.0,100.0,100.0
27061,0.632183908045977,12.0,6.0,0.36055634807417974,0.05662680912777104,0.036245501524354705,0.02815271204700354,0.048766674778222684,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,33.33333333333333,50.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,50.0,66.66666666666666,83.33333333333334,100.0,100.0,100.0,100.0
27063,0.04597701149425287,4.0,2.0,0.35770328102710414,0.051861662769704324,0.00395331132864725,0.0002630162155021258,0.07313625957997412,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0
27065,0.40229885057471265,4.0,2.0,0.35770328102710414,0.052779175422499776,0.02171585482007877,0.006191650510501965,0.0459135216195951,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
27067,0.8275862068965517,30.0,13.0,0.3669757489300999,0.0677257525083612,0.10893885117711834,0.03482544723104197,0.11196493037648272,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,23.076923076923077,38.46153846153847,53.84615384615385,84.61538461538461,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,23.076923076923077,38.46153846153847,46.15384615384615,84.61538461538461,100.0,100.0,100.0,100.0
27069,0.11494252873563218,0.0,0.0,0.35627674750356636,0.051743274040311364,0.0,0.000299298246010114,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27071,0.7586206896551724,9.0,4.0,0.3594864479315264,0.05613845561902507,0.1036637396650051,0.009320023552077604,0.11622904144258145,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,25.0,50.0,75.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,25.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0
27079,0.25287356321839083,50.0,21.0,0.37410841654778887,0.05988249918607748,0.08197003779321617,0.006824316992200971,0.2757173998499089,-0.0,-0.0,-0.0,66.66666666666666,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,47.61904761904761,100.0,100.0,100.0,100.0,0.0,33.33333333333333,61.904761904761905,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,28.57142857142857,33.33333333333333,61.904761904761905,100.0,100.0,100.0,100.0,100.0
