FIPS,high_demand_priority,SVI_hotspot_priority,SVI_pop_priority,hotspot_priority
21199,0.000222272,0.884095574,0.83551943,0.000794765
21201,0,0.883964486,0.834500662,0
21203,0.000111136,0.884235475,0.834767073,0.001546661
21205,0.000333407,0.884496492,0.834881367,0.003166988
21207,0.000111136,0.884240991,0.834816773,0.001440691
21209,0.000444543,0.884098648,0.834892175,0.001811909
21211,0.001444766,0.884613043,0.834932976,0.006847251
21213,0.000333407,0.884231421,0.83459941,0.004171039
21215,0.000333407,0.883997322,0.83449998,0.004003128
21217,0.000111136,0.884125084,0.834883406,0.001002038
21219,0.000222272,0.884720091,0.834698165,0.004200669
21221,0.000111136,0.884107483,0.834599425,0.00176244
21223,0,0.883964486,0.834614518,0
21225,0.000111136,0.884178658,0.834650274,0.00179553
21227,0.016225828,0.888439111,0.83650858,0.0283676
21229,0,0.883964486,0.834617743,0
21231,0.000111136,0.884175585,0.834810984,0.001269931
21233,0.000555679,0.885706139,0.834702808,0.009975858
21235,0.000111136,0.884097109,0.835136789,0.000712043
21237,0,0.883964486,0.834617077,0
21239,0,0.883964486,0.83460176,0
22001,0.00133363,0.884983813,0.835707336,0.004994087
22003,0.000111136,0.884171911,0.834994015,0.00100759
22005,0.00555679,0.884863976,0.835562827,0.010197747
22007,0.002778395,0.889070875,0.834850648,0.029488729
22009,0.000222272,0.884239984,0.83531469,0.001286444
22011,0.000444543,0.884363645,0.835009277,0.002754515
22013,0.000222272,0.884779538,0.834751811,0.003900236
22015,0.001667037,0.88436272,0.836086748,0.003048848
22017,0.01378084,0.886449029,0.838807326,0.013329783
22019,0.005445655,0.884986442,0.837712099,0.00621942
22021,0.001555901,0.891524702,0.834683274,0.036448996
22023,0,0.883964486,0.834524209,0
22025,0.003222938,0.897650576,0.83464371,0.078873373
22027,0.000222272,0.884658838,0.834803409,0.003295662
22029,0.000555679,0.885325615,0.834862196,0.006703752
22031,0.001444766,0.886387278,0.835010231,0.012222978
22033,0.029228717,0.886246742,0.840768093,0.015432152
22035,0.001000222,0.891009693,0.834622437,0.033871679
22037,0.000889086,0.88592867,0.834820792,0.01079551
22039,0.001000222,0.885507522,0.835199585,0.006958934
22041,0.005223383,0.896794752,0.834893554,0.060635073
22043,0.000333407,0.884447026,0.834786128,0.003459937
22045,0.001889309,0.885306652,0.835924144,0.006286205
22047,0.002667259,0.88771868,0.835102861,0.019061741
22049,0.001889309,0.88977924,0.83480167,0.027881458
22051,0.031340298,0.886255324,0.840166251,0.016836494
22053,0.000444543,0.884557723,0.835030298,0.00329272
22055,0.00344521,0.884417134,0.837745523,0.003275367
22057,0.003778617,0.885497717,0.8360913,0.008993908
22059,0.000666815,0.885729924,0.834728646,0.010403509
22061,0.00133363,0.885213794,0.835335146,0.006629116
22063,0.004445432,0.884667186,0.835786665,0.007336229
22065,0.000444543,0.885997525,0.834712564,0.009431654
22067,0.001000222,0.885801849,0.834956947,0.009342832
22069,0.001111358,0.885254069,0.835186736,0.006766998
22071,0.014892198,0.885433006,0.840721886,0.008868731
22073,0.008446321,0.886389836,0.837288107,0.012803024
22075,0.001000222,0.885536943,0.834836189,0.010018261
22077,0.002222716,0.888441743,0.834879902,0.023765771
22079,0.006334741,0.886257379,0.837012832,0.011352478
22081,0.000666815,0.887283983,0.834632083,0.018352175
22083,0.002444988,0.889332614,0.834854066,0.028231449
22085,0.000333407,0.884563971,0.83491088,0.003243365
22087,0.003000667,0.886494614,0.835266713,0.014757023
22089,0.001889309,0.884612983,0.83488683,0.008266774
22091,0.000444543,0.886003919,0.834680362,0.010194043
22093,0.000777951,0.885164183,0.834769849,0.008568002
22095,0.002333852,0.886065876,0.835171237,0.01265849
22097,0.002333852,0.885317749,0.836109717,0.006602841
22099,0.001667037,0.885226363,0.835382662,0.007249025
22101,0.003667482,0.887481197,0.835455006,0.017267363
22103,0.013225161,0.884778886,0.83622007,0.011799292
22105,0.006779284,0.886273012,0.837054346,0.01168845
22107,0.000333407,0.887288419,0.834562473,0.01787368
22109,0.00689042,0.88684855,0.836606912,0.014493202
22111,0.003111803,0.889838324,0.834868036,0.032703197
22113,0.000333407,0.884201783,0.835532104,0.001301684
22115,0.000222272,0.884144395,0.835241274,0.001088849
22117,0.004667704,0.889163396,0.835472301,0.023477149
22119,0.000777951,0.88488565,0.835207941,0.004714412
22121,0.00133363,0.885945343,0.834916953,0.011708223
22123,0.000111136,0.884318789,0.834640037,0.002384258
22125,0.003667482,0.892360926,0.834715231,0.054734702
22127,0.001222494,0.88748606,0.83471607,0.02042841
23001,0.002667259,0.884672755,0.835778334,0.005723434
23003,0.000111136,0.884015383,0.835340362,0.00038508
23005,0.013225161,0.884280072,0.835347616,0.010416029
23007,0.000222272,0.884046215,0.834624003,0.00171009
23009,0.000111136,0.883984632,0.83471242,0.000469593
23011,0.000444543,0.884035578,0.835478681,0.000844516
23013,0.000333407,0.884028347,0.834610559,0.001947715
23015,0.000222272,0.884002372,0.834569616,0.001491108
23017,0.000111136,0.884001375,0.834948265,0.00044539
23019,0.00133363,0.884169653,0.83596453,0.002036557
23021,0,0.883964486,0.8346611,0
23023,0.000222272,0.883981198,0.834524825,0.00144029
23025,0.000111136,0.884035205,0.835158583,0.000511479
23027,0.000111136,0.883996238,0.834671919,0.00065017
23029,0,0.883964486,0.834918292,0
23031,0.00344521,0.884044695,0.834901772,0.003855052
24001,0.001667037,0.884723786,0.83542315,0.005500492
24003,0.046343632,0.884701262,0.836701189,0.018589326
24005,0.064347633,0.885498102,0.841264263,0.018070095
24009,0.003556346,0.884057986,0.834578185,0.008930433
24011,0.005890198,0.889004956,0.834881491,0.040966894
24013,0.008668593,0.884071864,0.834630709,0.011956745
24015,0.006001334,0.884848344,0.835132105,0.013556575
24017,0.010891309,0.884558151,0.835088362,0.01550015
24019,0.002444988,0.886933061,0.83499901,0.017791764
24021,0.020337853,0.88460756,0.835369789,0.018206091
24023,0.000222272,0.88403618,0.834597488,0.001779935
24025,0.011780396,0.884186714,0.83499615,0.010715117
24027,0.021671483,0.884413309,0.835397541,0.015460083
24029,0.002333852,0.886618888,0.834662935,0.027919458
24031,0.148810847,0.886345488,0.841824614,0.032907012
24033,0.21049122,0.891449725,0.846703571,0.053782567
24035,0.002889531,0.884029653,0.834508443,0.013325644
24037,0.00555679,0.884491901,0.834992835,0.011374113
24039,0.001555901,0.886780912,0.834978238,0.014112318
24041,0.001444766,0.884231603,0.834590866,0.009028257
24043,0.004889976,0.884991095,0.836475123,0.007521708
24045,0.018893087,0.891252989,0.836205538,0.042367524
24047,0.003111803,0.884826235,0.834799136,0.013830482
24510,0.073794176,0.889302286,0.845072019,0.028889253
25001,0.012558346,0.884136237,0.83474247,0.013699379
25003,0.002444988,0.884377142,0.835579528,0.004546623
25005,0.088908646,0.888228029,0.840850821,0.036547394
25007,0,0.883964486,0.834488226,0
25009,0.170037786,0.88961856,0.843087227,0.050069973
25011,0.002889531,0.884410197,0.834800355,0.009566248
25013,0.063236275,0.889729325,0.842724266,0.031503691
25015,0.011224717,0.884802554,0.835287181,0.016215709
25017,0.221049122,0.885568209,0.842315872,0.031866362
25019,0,0.883964486,0.834491212,0
25021,0.070904645,0.885048421,0.83765796,0.023308866
25023,0.085352301,0.885912316,0.837060792,0.038048434
25025,0.154367637,0.891282547,0.847215939,0.04461471
25027,0.140031118,0.887530878,0.841786494,0.039169566
26001,0.000111136,0.884105542,0.834541756,0.002481644
26003,0,0.883964486,0.834572248,0
26005,0.004112025,0.884280672,0.834930176,0.008091021
26007,0.001000222,0.884584283,0.834692416,0.008181433
26009,0,0.883964486,0.834542522,0
26011,0.000444543,0.884744149,0.834646089,0.006939867
26013,0.000111136,0.884425899,0.834600917,0.003145512
26015,0.001111358,0.884045525,0.834599449,0.004195209
26017,0.004000889,0.884846923,0.835459385,0.009013967
26019,0.000111136,0.883998442,0.834524729,0.001453423
26021,0.009002,0.885926936,0.836616408,0.013634477
26023,0.00133363,0.88496402,0.83507445,0.007120393
26025,0.003000667,0.88480106,0.836569853,0.005196675
26027,0.000777951,0.884218966,0.834849211,0.003490269
26029,0.000111136,0.883985739,0.834538968,0.000987703
26031,0.000111136,0.884029433,0.834639802,0.001021582
26033,0,0.883964486,0.835065401,0
26035,0.000111136,0.884107658,0.834997454,0.000834298
26037,0.000777951,0.883984728,0.834553157,0.002270878
26039,0.000333407,0.884418267,0.834595968,0.005521743
26041,0.000111136,0.884021349,0.834756909,0.000721594
26043,0.000111136,0.884016702,0.834609025,0.00102308
26045,0.001555901,0.884192659,0.835225627,0.003278387
26047,0,0.883964486,0.834581973,0
26049,0.012224939,0.884995083,0.840253849,0.006999199
26051,0.000222272,0.884207983,0.834779486,0.002029275
26053,0.000111136,0.884130336,0.834605767,0.001847693
26055,0.000111136,0.883975603,0.834844867,0.000277388
26057,0.001111358,0.884815364,0.835011955,0.006342637
26059,0.001889309,0.885038366,0.834975901,0.009625385
26061,0,0.883964486,0.834864669,0
26063,0.001111358,0.884473054,0.834667174,0.008334628
26065,0.007779507,0.884753486,0.838088104,0.006181493
26067,0.002667259,0.884982273,0.835148369,0.009578748
26069,0.000555679,0.884477778,0.834727005,0.0051382
26071,0,0.883964486,0.834551748,0
26073,0.000222272,0.884063327,0.835386808,0.000739109
26075,0.002667259,0.884442998,0.836357759,0.003909635
26077,0.015003334,0.885154292,0.836800009,0.013151079
26079,0.000111136,0.884126232,0.834681434,0.001431506
26081,0.054567682,0.886006911,0.841197439,0.019298676
26083,0,0.883964486,0.834488229,0
26085,0,0.883964486,0.834683536,0
26087,0.000555679,0.884042518,0.834932523,0.001473713
26089,0.000111136,0.883970948,0.834496098,0.001186596
26091,0.002000445,0.884392234,0.835345893,0.004721
26093,0.002444988,0.883968892,0.834512263,0.002958792
26095,0,0.883964486,0.834556017,0
26097,0.000111136,0.884307422,0.834634192,0.002391102
26099,0.03578573,0.88466151,0.840667005,0.009513493
26101,0,0.883964486,0.834695322,0
26103,0.000444543,0.884069715,0.834922262,0.00154854
26105,0.000777951,0.884429915,0.83469582,0.006201982
26107,0.000111136,0.884043412,0.835041875,0.00059424
26109,0.000111136,0.88403413,0.834619788,0.001133517
26111,0.000444543,0.884009159,0.834773418,0.001242076
26113,0.000111136,0.884145019,0.834638937,0.001707998
26115,0.005890198,0.884266475,0.83496722,0.009093289
26117,0.000555679,0.884239719,0.835324765,0.002020842
26119,0,0.883964486,0.834559309,0
26121,0.007223828,0.885476705,0.837105237,0.009670086
26123,0.000889086,0.884556801,0.835148807,0.004217478
26125,0.03367415,0.884122143,0.837561537,0.006221388
26127,0.001222494,0.886011295,0.834972028,0.010731727
26129,0.000333407,0.884477704,0.834766663,0.003689314
26131,0,0.883964486,0.834518194,0
26133,0.000111136,0.884145563,0.834857293,0.001100661
26135,0.000111136,0.884430724,0.834603051,0.003133298
26137,0.000555679,0.884394255,0.834680224,0.005233807
26139,0.011224717,0.884395959,0.83584503,0.008936616
26141,0.000111136,0.884090342,0.834559271,0.002050628
26143,0.000333407,0.884296203,0.834723174,0.003225136
26145,0.009779951,0.885832872,0.837366819,0.011925605
26147,0.002444988,0.884185888,0.835437495,0.003569914
26149,0.002000445,0.885068773,0.835337212,0.007623961
26151,0.000222272,0.884099276,0.834911782,0.001254385
26153,0.000111136,0.884351115,0.834579364,0.003190204
26155,0.002222716,0.884187771,0.834678374,0.007580961
26157,0.002333852,0.884877888,0.83492857,0.010379016
26159,0.002778395,0.885213875,0.835554824,0.008530171
26161,0.008335186,0.884226339,0.836248732,0.005268248
26163,0.101244721,0.886571908,0.867234536,0.013446989
26165,0.000111136,0.884050419,0.834848075,0.000767789
27001,0.000111136,0.88407588,0.834589768,0.001625426
27003,0.021004668,0.884391221,0.83556015,0.013673237
27005,0.001222494,0.884512911,0.834705552,0.008251361
27007,0,0.883964486,0.83527166,0
27009,0.004556568,0.88644969,0.834863584,0.025891607
27011,0,0.883964486,0.834506143,0
27013,0.001889309,0.884373818,0.834896723,0.006488488
27015,0.000111136,0.883993727,0.834553033,0.00103253
27017,0.000555679,0.884177785,0.8346899,0.003599218
27019,0.004223161,0.883990222,0.834512622,0.009337013
27021,0.000222272,0.88409941,0.834708346,0.001734209
27023,0.000889086,0.88533505,0.83457385,0.017506109
27025,0.000666815,0.88400052,0.834556542,0.002738279
27027,0.005445655,0.884935398,0.834790231,0.019701255
27029,0,0.883964486,0.834634486,0
27031,0,0.883964486,0.834508445,0
27033,0.001667037,0.887598814,0.834598215,0.034594735
27035,0.000222272,0.883986067,0.834655411,0.000793836
27037,0.018226273,0.88422932,0.835596015,0.009870677
27039,0.000444543,0.88402733,0.834510399,0.004933889
27041,0.000777951,0.884011469,0.834521164,0.00473901
27043,0.000444543,0.884228504,0.834530659,0.00756508
27045,0.000111136,0.884023582,0.834582724,0.001225685
27047,0.000777951,0.884538757,0.834765927,0.005969108
27049,0.000333407,0.884027917,0.834654424,0.001671656
27051,0.000111136,0.884055409,0.83449678,0.004323763
27053,0.119582129,0.885473085,0.842884828,0.021948966
27055,0.000111136,0.883970195,0.83449204,0.001388253
27057,0,0.883964486,0.834579255,0
27059,0.000111136,0.883978936,0.834573699,0.00063606
27061,0.001667037,0.884592717,0.834803608,0.008582377
27063,0.001222494,0.884160712,0.834491122,0.028847919
27065,0.000666815,0.884563383,0.834584267,0.009483324
27067,0.013336297,0.890444311,0.834861443,0.071728078
27069,0,0.883964486,0.834493852,0
27071,0.000111136,0.884169411,0.834599244,0.002111498
27073,0.000111136,0.884051672,0.834498955,0.003898763
27075,0.000111136,0.884023929,0.834509822,0.002426606
27077,0,0.883964486,0.834497305,0
27079,0.000444543,0.88405557,0.834555704,0.00357552
27081,0.000111136,0.884032277,0.834492715,0.004579094
27083,0.000666815,0.884577183,0.834732429,0.006081851
27085,0.000666815,0.884085478,0.834581794,0.004316414
27087,0.000111136,0.884869759,0.834588056,0.004671885
27089,0.000333407,0.884224735,0.834512927,0.0082974
27091,0.002333852,0.885148241,0.834566312,0.027549241
27093,0.000666815,0.884241667,0.834577804,0.00667165
27095,0.000333407,0.884352233,0.834818348,0.002947998
27097,0.000666815,0.884241147,0.834676828,0.00464054
27099,0.001000222,0.884774661,0.835024873,0.005800849
27101,0.001000222,0.884635281,0.834503367,0.028361434
27103,0.000666815,0.884216997,0.834669508,0.004520309
27105,0.036230273,0.954472882,0.834862978,0.38919101
27107,0.000222272,0.884549367,0.834529094,0.008100866
27109,0.006445877,0.884511092,0.835367607,0.009461237
27111,0.000889086,0.884128555,0.834749298,0.00351636
27113,0,0.883964486,0.834576046,0
27115,0.001000222,0.884773276,0.834778642,0.007856709
27117,0.000333407,0.884841127,0.834575653,0.008488333
27119,0.001444766,0.88483738,0.834731627,0.010702705
27121,0.000333407,0.884012705,0.83449226,0.006886348
27123,0.036341409,0.886124775,0.841965713,0.015343107
27125,0,0.883964486,0.834497927,0
27127,0.000111136,0.884051246,0.83455931,0.001702143
27129,0.000222272,0.88411978,0.834546102,0.003549836
27131,0.00689042,0.886052787,0.835049533,0.023904522
27133,0.000555679,0.884436492,0.834515283,0.013860177
27135,0,0.883964486,0.834565307,0
27137,0.001555901,0.884090349,0.835816798,0.00181595
27139,0.006668148,0.884220562,0.834839006,0.010397016
27141,0.004889976,0.884194345,0.834669347,0.011684182
27143,0.000222272,0.884066039,0.834526608,0.003474135
27145,0.066903756,0.892298638,0.835827693,0.096505039
27147,0.003000667,0.885238584,0.834721645,0.019023187
27149,0.000111136,0.88409667,0.834532171,0.002633504
27151,0.000444543,0.884760609,0.834548551,0.011146778
27153,0.001889309,0.88586825,0.834739372,0.01779783
27155,0.000111136,0.88442276,0.834502855,0.007923139
27157,0.000333407,0.884011383,0.834511994,0.003581844
27159,0.000222272,0.884514392,0.834677108,0.003774523
27161,0.000777951,0.884504827,0.834584638,0.009711507
27163,0.007779507,0.884068899,0.83486879,0.00688731
27165,0.001000222,0.886425356,0.834606058,0.021326383
27167,0.000111136,0.884142406,0.834510286,0.004160063
27169,0.000333407,0.884036626,0.834713812,0.001534437
27171,0.004223161,0.884037308,0.834621862,0.007090899
27173,0,0.883964486,0.834554336,0
28001,0.001778173,0.886930899,0.835137721,0.013460534
28003,0.000111136,0.884072517,0.835036244,0.000698766
28005,0.000666815,0.886258473,0.83470083,0.012598932
28007,0.00555679,0.899509573,0.83486862,0.0710397
28009,0.000222272,0.884882559,0.834601732,0.006252939
28011,0.000889086,0.885415008,0.835120628,0.00674455
28013,0.000444543,0.885507268,0.834782083,0.00719212
28015,0.003889753,0.896694395,0.834619213,0.090856827
28017,0.001444766,0.887953466,0.834820261,0.019626945
28019,0.000222272,0.885158742,0.83463515,0.006290258
28021,0.001111358,0.890299545,0.834676012,0.028728872
28023,0.001889309,0.888151773,0.834707093,0.028245652
28025,0.001555901,0.886899082,0.834777085,0.018715114
28027,0.000555679,0.88517374,0.834927286,0.005835633
28029,0.004000889,0.890893561,0.835051507,0.033122194
28031,0.002000445,0.88833259,0.834799787,0.024940287
28033,0.003334074,0.884246785,0.83568814,0.004188517
28035,0.006223605,0.887984058,0.835990179,0.019306575
28037,0.000222272,0.884815383,0.834579292,0.006695582
28039,0.000222272,0.884252042,0.834807349,0.002107878
28041,0.000111136,0.884220807,0.834661558,0.001900597
28043,0.00133363,0.886874847,0.834875409,0.014927167
28045,0.000666815,0.884392807,0.835090251,0.003252626
28047,0.001667037,0.884330179,0.838431529,0.001861412
28049,0.012224939,0.886345254,0.838834443,0.012251407
28051,0.005334519,0.899866862,0.834843079,0.072864932
28053,0.000889086,0.88929949,0.834646804,0.025616578
28055,0,0.883964486,0.83451174,0
28057,0.000889086,0.885041687,0.8347601,0.008831641
28059,0.001444766,0.884246765,0.836159268,0.002337325
28061,0.002778395,0.890700941,0.834755079,0.039402903
28063,0.000777951,0.889503912,0.834629229,0.025858451
28065,0.00133363,0.889187933,0.834686203,0.027844907
28067,0.006001334,0.888024489,0.835788327,0.020475808
28069,0.002000445,0.89379992,0.834678558,0.047709627
28071,0.000777951,0.884343524,0.835075461,0.003346056
28073,0.003222938,0.885358826,0.835205987,0.011821729
28075,0.008668593,0.889571354,0.835961456,0.02717137
28077,0.00133363,0.887595024,0.834663853,0.024619269
28079,0.006668148,0.898997071,0.834971046,0.067993093
28081,0.000555679,0.884231607,0.835942751,0.001511161
28083,0.002000445,0.887503234,0.835068528,0.016491757
28085,0.002556124,0.886896823,0.835040701,0.017389241
28087,0.00211158,0.8854488,0.835487561,0.008372876
28089,0.014003112,0.885936691,0.835145632,0.030614934
28091,0.001111358,0.8861485,0.834977759,0.010508082
28093,0.000777951,0.884750445,0.835007618,0.005121283
28095,0.002556124,0.886360505,0.834968713,0.016847122
28097,0.002556124,0.896003357,0.834671662,0.060756495
28099,0.008112914,0.897901284,0.835089899,0.064735567
28101,0.003778617,0.892518908,0.834900242,0.041770452
28103,0.002333852,0.895373697,0.834705094,0.052054499
28105,0.002444988,0.885599389,0.835167893,0.011456092
28107,0.000333407,0.884414365,0.835140183,0.002265575
28109,0.001555901,0.884984753,0.835325056,0.006509429
28111,0.000444543,0.8853233,0.83466674,0.00862658
28113,0.001555901,0.885985713,0.835317902,0.009201312
28115,0.000333407,0.884444134,0.835103496,0.002407675
28117,0.000333407,0.884547908,0.834943721,0.003083043
28119,0.000222272,0.885577768,0.834623792,0.007603507
28121,0.003889753,0.884369069,0.835526702,0.005820487
28123,0.009113136,0.900448959,0.835079197,0.075286725
28125,0,0.883964486,0.834574879,0
28127,0.001111358,0.88591804,0.835003751,0.009686214
28129,0.001889309,0.88686558,0.834646295,0.02758015
28131,0.000222272,0.884342949,0.834722542,0.002816482
28133,0.000555679,0.885049598,0.834996296,0.005141679
28135,0.000111136,0.884369174,0.834773199,0.001869904
28137,0.000777951,0.885191664,0.835010423,0.00638221
28139,0.000777951,0.885542448,0.834893165,0.008210337
28141,0.000222272,0.884358871,0.834761668,0.002664346
28143,0.000222272,0.885122948,0.834685588,0.005361609
28145,0.001778173,0.886602495,0.834996526,0.014337816
28147,0.000666815,0.886040337,0.834748673,0.010844817
28149,0.003334074,0.887229613,0.835322751,0.017069816
28151,0.000555679,0.884603912,0.835406578,0.002940344
28153,0.000444543,0.884987953,0.834874375,0.005117477
28155,0.000333407,0.885024072,0.834608632,0.007995101
28157,0.000555679,0.887013667,0.83465448,0.014960319
28159,0.001444766,0.887831921,0.834843261,0.018695608
28161,0.001111358,0.887447375,0.834675575,0.021325991
28163,0.00211158,0.887620062,0.835118802,0.016524375
29001,0,0.883964486,0.834732025,0
29003,0.000333407,0.883996082,0.83449701,0.004373562
29005,0,0.883964486,0.834492779,0
29007,0.000111136,0.884103529,0.834819754,0.001017075
29009,0,0.883964486,0.83502993,0
29011,0,0.883964486,0.834635862,0
29013,0,0.883964486,0.834618525,0
29015,0.000222272,0.88428999,0.834714704,0.002656124
29017,0,0.883964486,0.834609464,0
29019,0.000111136,0.883973796,0.835618307,0.000143085
29021,0.017670593,0.891467091,0.835831281,0.046994416
29023,0.000111136,0.884074911,0.835229664,0.00060788
29025,0,0.883964486,0.834572021,0
29027,0.000111136,0.884005948,0.834795015,0.000577107
29029,0.000111136,0.884006173,0.834818869,0.00055764
29031,0.000222272,0.884024424,0.835181719,0.000654778
29033,0,0.883964486,0.834583843,0
29035,0,0.883964486,0.834580367,0
29037,0.000555679,0.883996718,0.83475436,0.001220529
29039,0.000222272,0.88447739,0.834682087,0.003599068
29041,0.000111136,0.88411119,0.834514905,0.003477176
29043,0.000111136,0.883974185,0.834769298,0.000291456
29045,0,0.883964486,0.834534545,0
29047,0.001444766,0.884005176,0.835215819,0.001342998
29049,0.000222272,0.884057002,0.834556544,0.002533135
29051,0.000333407,0.884022442,0.8349101,0.001009376
29053,0.000111136,0.884090634,0.834632578,0.001458101
29055,0.000111136,0.884145752,0.834872455,0.001079495
29057,0,0.883964486,0.834592356,0
29059,0,0.883964486,0.834738908,0
29061,0.000111136,0.884290864,0.834568281,0.003119293
29063,0.000111136,0.884149944,0.834593823,0.002057983
29065,0,0.883964486,0.834695619,0
29067,0,0.883964486,0.834632708,0
29069,0.000222272,0.884342008,0.835083604,0.001772786
29071,0.001444766,0.8840692,0.834810207,0.003228713
29073,0.000111136,0.883997818,0.834511609,0.001755849
29075,0,0.883964486,0.834546552,0
29077,0.000555679,0.884007522,0.837249195,0.000440511
29079,0,0.883964486,0.834615406,0
29081,0,0.883964486,0.834617605,0
29083,0.000111136,0.884121212,0.834763766,0.00118317
29085,0,0.883964486,0.834580353,0
29087,0,0.883964486,0.834503167,0
29089,0.000111136,0.884196411,0.834571392,0.002581893
29091,0,0.883964486,0.835062981,0
29093,0,0.883964486,0.834654629,0
29095,0.004556568,0.884143712,0.842562758,0.001505925
29097,0,0.883964486,0.836193877,0
29099,0.002000445,0.884050002,0.83538461,0.002064977
29101,0.000444543,0.884113381,0.834891448,0.001910511
29103,0,0.883964486,0.834531982,0
29105,0.000222272,0.884163019,0.834958313,0.001445652
29107,0.001444766,0.884850105,0.834757163,0.010262921
29109,0.000444543,0.884435348,0.835132163,0.002692896
29111,0,0.883964486,0.834578336,0
29113,0.002333852,0.884564793,0.834856889,0.009188682
29115,0,0.883964486,0.83455424,0
29117,0.000111136,0.884105768,0.83460714,0.001695771
29119,0,0.883964486,0.834907683,0
29121,0.000111136,0.884186988,0.834674777,0.001708111
29123,0.000222272,0.884418148,0.834608586,0.004272255
29125,0,0.883964486,0.834580185,0
29127,0,0.883964486,0.834818915,0
29129,0,0.883964486,0.834508293,0
29131,0.000111136,0.884076734,0.834760122,0.001007905
29133,0.001444766,0.889102845,0.834741387,0.025468864
29135,0,0.883964486,0.834662718,0
29137,0,0.883964486,0.834556562,0
29139,0,0.883964486,0.834616814,0
29141,0.000222272,0.884314549,0.834763111,0.002503661
29143,0.000222272,0.884567381,0.834813318,0.003024304
29145,0.000111136,0.884007272,0.835027218,0.000443394
29147,0.000111136,0.884022165,0.834589914,0.001168817
29149,0.000111136,0.884230791,0.834595043,0.002452418
29151,0,0.883964486,0.834499178,0
29153,0,0.883964486,0.834599345,0
29155,0.002333852,0.891059445,0.834800219,0.034308872
29157,0.000222272,0.884103183,0.834579608,0.002698736
29159,0.002000445,0.885925225,0.835214777,0.010977755
29161,0.000111136,0.884049426,0.835115644,0.000579308
29163,0.000222272,0.88430169,0.834695823,0.002821715
29165,0.000889086,0.884006659,0.834699568,0.001978319
29167,0,0.883964486,0.834897746,0
29169,0.000111136,0.884035439,0.835218875,0.000490838
29171,0,0.883964486,0.834542748,0
29173,0,0.883964486,0.834507776,0
29175,0,0.883964486,0.83477965,0
29177,0.000111136,0.884028647,0.834611764,0.001121796
29179,0,0.883964486,0.834559649,0
29181,0,0.883964486,0.834688563,0
29183,0.005001111,0.883987808,0.834797858,0.002890309
29185,0,0.883964486,0.834585232,0
29186,0.000111136,0.884024951,0.834557047,0.001443026
29187,0.000333407,0.884144227,0.835496758,0.001152489
29189,0.048344076,0.884620212,0.840055893,0.011297828
29195,0.002222716,0.888081073,0.834883365,0.022689258
29197,0,0.883964486,0.83452297,0
29199,0,0.883964486,0.834540446,0
29201,0.000889086,0.884905417,0.835129089,0.005396345
29203,0,0.883964486,0.834597679,0
29205,0,0.883964486,0.834535359,0
29207,0.000666815,0.884515395,0.834773883,0.00533778
29209,0,0.883964486,0.834723777,0
29211,0.000111136,0.884557986,0.834566933,0.004240682
29213,0.000111136,0.884048817,0.835470961,0.000461692
29215,0,0.883964486,0.834937244,0
29217,0.000111136,0.884090376,0.834683691,0.001255727
29219,0.000333407,0.884150018,0.834778529,0.002172979
29221,0.000111136,0.884147939,0.834904163,0.001044137
29223,0,0.883964486,0.834695899,0
29225,0.000222272,0.88414962,0.835027202,0.00130438
29227,0,0.883964486,0.834494328,0
29229,0.000111136,0.884247133,0.834838156,0.00141186
29510,0.021560347,0.886852646,0.83951381,0.016665911
30001,0,0.883964486,0.8345357,0
30003,0,0.883964486,0.834721169,0
30005,0,0.883964486,0.834615855,0
30007,0,0.883964486,0.834490277,0
30009,0,0.883964486,0.834494622,0
30011,0,0.883964486,0.834485964,0
30013,0.000111136,0.883993423,0.835200976,0.00031735
30015,0,0.883964486,0.834542693,0
30017,0,0.883964486,0.834555645,0
30019,0,0.883964486,0.834485533,0
30021,0,0.883964486,0.834498556,0
30023,0,0.883964486,0.834577185,0
30025,0,0.883964486,0.834485981,0
30027,0.000111136,0.884087906,0.834541003,0.002336788
30029,0,0.883964486,0.834690511,0
30031,0.000222272,0.883968769,0.834589525,0.000451291
30033,0,0.883964486,0.834484861,0
30035,0,0.883964486,0.834737996,0
30037,0,0.883964486,0.83448557,0
30039,0,0.883964486,0.834490196,0
30041,0,0.883964486,0.834731734,0
30043,0.000111136,0.883987077,0.834497271,0.00211288
30045,0,0.883964486,0.834485353,0
30047,0,0.883964486,0.83490746,0
30049,0,0.883964486,0.834672116,0
30051,0,0.883964486,0.834505214,0
30053,0,0.883964486,0.834664498,0
30055,0,0.883964486,0.834487419,0
30057,0,0.883964486,0.834516513,0
30059,0,0.883964486,0.834486514,0
30061,0,0.883964486,0.8345377,0
30063,0,0.883964486,0.834941554,0
30065,0,0.883964486,0.834519964,0
30067,0.000111136,0.883988267,0.834509175,0.001554951
30069,0,0.883964486,0.834484686,0
30071,0,0.883964486,0.834519838,0
30073,0,0.883964486,0.8345899,0
30075,0,0.883964486,0.83448607,0
30077,0,0.883964486,0.834522289,0
30079,0,0.883964486,0.834486407,0
30081,0,0.883964486,0.834659525,0
30083,0,0.883964486,0.834533831,0
30085,0,0.883964486,0.834694348,0
30087,0,0.883964486,0.834601081,0
30089,0,0.883964486,0.834575072,0
30091,0,0.883964486,0.834491395,0
30093,0,0.883964486,0.83487866,0
30095,0,0.883964486,0.834492105,0
